year,state,division,total_population,fss,homicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,firearm_suicides,total_suicides,firearm_homicides,nonfirearm_homicides,total_homicides,white_fss,nonwhite_fss,nextyearfss,nextyearnonwhitefss,nextyearwhitefss
1952,Michigan,East North Central,6662051.6,0.415384615,3.257254867,1.125779332,2.131475535,297,715,75,142,217,0.413043469,0.479999989,0.384291738,0.357142866,0.385401458
1952,Minnesota,West North Central,3068759.2,0.414715719,1.238285493,0.456210445,0.782075048,124,299,14,24,38,0.417508423,0,0.392617464,NA,0.392617464
1952,Mississippi,East South Central,2178759.4,0.689655172,12.8054525,7.527219389,5.278233108,80,116,164,115,279,0.680851042,0.727272749,0.75,0.833333313,0.739130437
1952,Missouri,West North Central,4027685,0.521348315,6.107726895,3.6745674,2.433159495,232,445,148,98,246,0.520454526,0.600000024,0.573696136,0.526315808,0.575829387
1952,Montana,Mountain,607772.6,0.666666667,2.961634006,1.31628178,1.645352225,58,87,8,10,18,0.666666687,0.666666687,0.70588237,0.5,0.709999979
1952,Nebraska,West North Central,1342674,0.5,1.638521339,0.968217155,0.670304184,75,150,13,9,22,0.486111104,0.833333313,0.546666682,0.333333343,0.551020384
1952,Nevada,Mountain,185122,0.438596491,7.022396042,3.781290176,3.241105865,25,57,7,6,13,0.452830195,0.25,0.565217376,0.5,0.568181813
1952,New Hampshire,New England,547977.8,0.454545455,1.459913157,0.912445723,0.547467434,35,77,5,3,8,0.454545468,NA,0.466666669,NA,0.466666669
1952,New Jersey,Middle Atlantic,5081619.6,0.25751073,2.577918268,0.708435555,1.869482714,120,466,36,95,131,0.25055927,0.421052635,0.196078435,0.333333343,0.192393735
1952,New Mexico,Mountain,735154.2,0.722222222,5.849113016,3.536672986,2.31244003,52,72,26,17,43,0.739130437,0.333333343,0.661971807,0.600000024,0.666666687
1952,New York,Middle Atlantic,15220614.4,0.211247296,2.877676213,0.781834405,2.095841808,293,1387,119,319,438,0.212908015,0.15384616,0.225038409,0.116279073,0.228752986
1952,North Carolina,South Atlantic,4160774.2,0.74260355,9.445357549,6.056565146,3.388792403,251,338,252,141,393,0.731147528,0.848484874,0.711180151,0.674418628,0.71684587
1952,North Dakota,West North Central,622198,0.566037736,0.803602712,0.482161627,0.321441085,30,53,3,2,5,0.557692289,1,0.538461566,NA,0.538461566
1952,Ohio,East North Central,8298581,0.3198146,3.940432708,2.193146033,1.747286675,276,863,182,145,327,0.437574327,0.363636374,0.47594142,0.4375,0.477272719
1952,Oklahoma,West South Central,2252337.6,0.634146341,5.283399789,3.507467087,1.775932702,104,164,79,40,119,0.632258058,0.666666687,0.616216242,0.400000006,0.622222245
1952,Oregon,Pacific,1570810.2,0.483193277,3.246732164,1.336889715,1.909842449,115,238,21,30,51,0.484716147,0.444444448,0.498023719,0.5,0.497991979
1952,Pennsylvania,Middle Atlantic,10662282.8,0.371204701,2.63545814,1.069189423,1.566268717,379,1021,114,167,281,0.373225152,0.314285725,0.358923227,0.178571433,0.364102572
1952,Rhode Island,New England,805414.4,0.185185185,1.489916247,0.744958123,0.744958123,10,54,6,6,12,0.188679248,0,0.193548381,0,0.196721315
1952,South Carolina,South Atlantic,2170140.4,0.721804511,10.9209524,7.050235091,3.870717305,96,133,153,84,237,0.721739113,0.722222209,0.75,0.636363626,0.774509788
1952,South Dakota,West North Central,658294.8,0.524590164,2.278614384,1.974799133,0.303815251,32,61,13,2,15,0.533333361,0,0.566666663,1,0.551724136
1952,Tennessee,East South Central,3346792.2,0.697777778,9.053445266,5.258766887,3.794678379,157,225,176,127,303,0.697674394,0.699999988,0.594713628,0.571428597,0.596244156
1952,Texas,West South Central,8084890.6,0.650159744,9.857894676,5.875156802,3.982737874,407,626,475,322,797,0.65882355,0.483870953,0.650349677,0.666666687,0.649709284
1952,Utah,Mountain,729215,0.591549296,1.782738973,1.234203904,0.548535069,42,71,9,4,13,0.588235319,0.666666687,0.61016947,0.5,0.61403507
1952,Vermont,New England,380173.8,0.6,0.526075179,0,0.526075179,33,55,0,2,2,0.600000024,NA,0.584905684,NA,0.584905684
1952,Virginia,South Atlantic,3448333.8,0.578635015,7.597872341,4.63992204,2.957950301,195,337,160,102,262,0.572815537,0.642857134,0.586776853,0.5,0.594594598
1952,Washington,Pacific,2473813.2,0.402702703,2.627522563,1.374396418,1.253126145,149,370,34,31,65,0.401098907,0.5,0.395121962,0.600000024,0.389999986
1952,West Virginia,South Atlantic,1976525.8,0.649717514,5.464133076,3.288598611,2.175534466,115,177,65,43,108,0.643678188,1,0.660550475,0.555555582,0.665071785
1952,Wisconsin,East North Central,3538015.4,0.385204082,1.611072693,0.819668563,0.79140413,151,392,29,28,57,0.385604113,0.333333343,0.392156869,0,0.394088656
1952,Wyoming,Mountain,298436.4,0.69047619,5.026196536,4.356036998,0.670159538,29,42,13,2,15,0.690476179,NA,0.625,1,0.617021263
1953,Alabama,East South Central,3123242.1,0.694690265,12.03877215,6.403602206,5.635169941,157,226,200,176,376,0.686567187,0.703703701,0.720183492,0.519999981,0.746114016
1953,Arizona,Mountain,915359.2,0.582677165,5.899323457,3.495895382,2.403428075,74,127,32,22,54,0.580357134,0.600000024,0.647727251,0.416666657,0.684210539
1953,Arkansas,West South Central,1872539.3,0.715384615,6.30160339,3.951852973,2.349750416,93,130,74,44,118,0.709677398,0.833333313,0.720930219,0.666666687,0.723577261
1953,California,Pacific,12125517.3,0.388918206,4.016323493,1.740131945,2.276191549,737,1895,211,276,487,0.392210633,0.305555552,0.381443292,0.345679015,0.383001626
1953,Colorado,Mountain,1453746.4,0.56097561,4.471206257,2.132421446,2.338784811,115,205,31,34,65,0.559405923,0.666666687,0.522727251,0,0.529953897
1953,Connecticut,New England,2165666.2,0.259259259,1.477605367,0.738802683,0.738802683,56,216,16,16,32,0.259433955,0.25,0.245614037,0.200000003,0.246636778
1953,Delaware,South Atlantic,356547.1,0.56097561,5.328889227,1.963274978,3.365614248,23,41,7,12,19,0.550000012,1,0.408163279,0.5,0.400000006
1953,District of Columbia,South Atlantic,790711.4,0.256097561,10.24393982,3.035241429,7.208698395,21,82,24,57,81,0.25757575,0.25,0.214285716,0.13636364,0.241935477
1953,Florida,South Atlantic,3425381.5,0.489795918,10.042677,5.313276784,4.729400214,168,343,182,162,344,0.479876161,0.649999976,0.495283008,0.625,0.487500012
1953,Georgia,South Atlantic,3594139.4,0.676258993,13.02119779,7.512229492,5.508968294,188,278,270,198,468,0.686747015,0.586206913,0.738562107,0.75,0.737410069
1953,Idaho,Mountain,612203.2,0.666666667,4.083611454,2.286822415,1.79678904,54,81,14,11,25,0.670886099,0.5,0.676056325,1,0.666666687
1953,Illinois,East North Central,8744870.6,0.436830835,4.711333293,2.309925547,2.401407746,408,934,202,210,412,0.43654266,0.449999988,0.422145337,0.444444448,0.411280841
1953,Indiana,East North Central,4152706.2,0.478672986,2.986004644,1.757889831,1.228114813,202,422,73,51,124,0.480487794,0.416666657,0.466083139,0.222222224,0.470982134
1953,Iowa,West North Central,2662012.2,0.42804428,1.051835901,0.563483518,0.488352382,116,271,15,13,28,0.428044289,NA,0.455072463,NA,0.455072463
1953,Kansas,West North Central,1987292.6,0.585820896,2.566305535,1.81150979,0.754795746,157,268,36,15,51,0.586466193,0.5,0.621951222,0.666666687,0.621399164
1953,Kentucky,East South Central,2972811,0.648351648,7.097659421,4.911176661,2.18648276,177,273,146,65,211,0.649056613,0.625,0.588235319,0.533333361,0.591240883
1953,Louisiana,West South Central,2855567.8,0.656976744,7.70424712,4.342393831,3.361853289,113,172,124,96,220,0.662251651,0.619047642,0.643243253,0.481481493,0.670886099
1953,Maine,New England,930421.3,0.428571429,1.397216508,0.644869158,0.752347351,51,119,6,7,13,0.428571433,NA,0.5,NA,0.5
1953,Maryland,South Atlantic,2570307.4,0.437751004,5.213384205,2.412162841,2.801221364,109,249,62,72,134,0.450216442,0.277777791,0.398601413,0.342105269,0.407258064
1953,Massachusetts,New England,4827933.2,0.249283668,1.056352644,0.372830345,0.683522299,87,349,18,33,51,0.253644317,0,0.252659589,0.200000003,0.254742533
1953,Michigan,East North Central,6807194.4,0.384291725,3.378778194,1.351511278,2.027266916,274,713,92,138,230,0.385401458,0.357142866,0.427947611,0.411764711,0.428358197
1953,Minnesota,West North Central,3111897.3,0.39261745,1.446063146,0.771233678,0.674829468,117,298,24,21,45,0.392617464,NA,0.419871807,NA,0.419871807
1953,Mississippi,East South Central,2178682.1,0.75,10.05194838,6.058708611,3.993239766,78,104,132,87,219,0.739130437,0.833333313,0.771186411,0.708333313,0.787234068
1953,Missouri,West North Central,4064201,0.573696145,5.51153843,2.780374297,2.731164133,253,441,113,111,224,0.575829387,0.526315808,0.565995514,0.400000006,0.569794059
1953,Montana,Mountain,616146.9,0.705882353,3.570577082,1.785288541,1.785288541,72,102,11,11,22,0.709999979,0.5,0.653846145,0.75,0.645833313
1953,Nebraska,West North Central,1351256,0.546666667,1.998140989,1.258088771,0.740052218,82,150,17,10,27,0.551020384,0.333333343,0.5289855,0.5,0.529411793
1953,Nevada,Mountain,197641.5,0.565217391,5.565632724,3.541766279,2.023866445,26,46,7,4,11,0.568181813,0.5,0.483333319,NA,0.483333319
1953,New Hampshire,New England,555345.7,0.466666667,0.900340094,0.720272076,0.180068019,28,60,4,1,5,0.466666669,NA,0.444444448,NA,0.444444448
1953,New Jersey,Middle Atlantic,5204764.9,0.196078431,2.651416589,0.749313384,1.902103205,90,459,39,99,138,0.192393735,0.333333343,0.246808514,0.421052635,0.239467844
1953,New Mexico,Mountain,762137.8,0.661971831,4.19871577,2.230567753,1.968148017,47,71,17,15,32,0.666666687,0.600000024,0.71875,1,0.709677398
1953,New York,Middle Atlantic,15415825.6,0.225038402,2.815288725,0.752473484,2.062815241,293,1302,116,318,434,0.228752986,0.116279073,0.235920846,0.342857152,0.438880712
1953,North Carolina,South Atlantic,4210196.8,0.711180124,8.574421034,5.486679388,3.087741647,229,322,231,130,361,0.71684587,0.674418628,0.701408446,0.636363626,0.710610926
1953,North Dakota,West North Central,623479,0.538461538,1.122732281,0.481170978,0.641561304,28,52,3,4,7,0.538461566,NA,0.618181825,0.75,0.607843161
1953,Ohio,East North Central,8474558,0.475941423,3.988408599,2.27740491,1.711003689,455,956,193,145,338,0.477272719,0.4375,0.412681907,0.600000024,0.406652361
1953,Oklahoma,West South Central,2261830.9,0.616216216,5.040164585,2.962201993,2.077962592,114,185,67,47,114,0.622222245,0.400000006,0.66459626,0.625,0.666666687
1953,Oregon,Pacific,1595544.8,0.498023715,3.008376825,1.441513895,1.56686293,126,253,23,25,48,0.497991979,0.5,0.51968503,0,0.52589643
1953,Pennsylvania,Middle Atlantic,10744418.2,0.35892323,2.754918828,0.98655877,1.768360059,360,1003,106,190,296,0.364102572,0.178571433,0.366733462,0.25,0.371101856
1953,Rhode Island,New England,812173.6,0.193548387,0.615631929,0.123126386,0.492505543,12,62,1,4,5,0.196721315,0,0.25999999,NA,0.25999999
1953,South Carolina,South Atlantic,2196697.1,0.75,10.01503576,6.6918648,3.323170955,93,124,147,73,220,0.774509788,0.636363626,0.764705896,0.636363626,0.789473712
1953,South Dakota,West North Central,661072.2,0.566666667,1.058885852,0.302538815,0.756347037,34,60,2,5,7,0.551724136,1,0.492753625,NA,0.492753625
1953,Tennessee,East South Central,3374329.3,0.594713656,7.794141491,4.978767188,2.815374303,135,227,168,95,263,0.596244156,0.571428597,0.647058845,0.625,0.6484375
1953,Texas,West South Central,8271738.9,0.65034965,9.127464118,5.452299758,3.67516436,465,715,451,304,755,0.649709284,0.666666687,0.666666687,0.680000007,0.666184962
1953,Utah,Mountain,749391.5,0.610169492,2.135065583,1.601299187,0.533766396,36,59,12,4,16,0.61403507,0.5,0.596491218,0,0.618181825
1953,Vermont,New England,381387.2,0.58490566,0.262200724,0,0.262200724,31,53,0,1,1,0.584905684,NA,0.535211265,NA,0.535211265
1953,Virginia,South Atlantic,3513160.7,0.58677686,7.856173502,4.468910289,3.387263213,213,363,157,119,276,0.594594598,0.5,0.671159029,0.727272749,0.665680468
1953,Washington,Pacific,2521238.3,0.395121951,2.935065678,1.784837237,1.150228441,162,410,45,29,74,0.389999986,0.600000024,0.390070915,0.461538464,0.387804866
1953,West Virginia,South Atlantic,1962012.7,0.660550459,5.555519595,3.567764877,1.987754717,144,218,70,39,109,0.665071785,0.555555582,0.616915405,0.333333343,0.621212125
1953,Wisconsin,East North Central,3589735.6,0.392156863,1.142145399,0.501429687,0.640715712,160,408,18,23,41,0.394088656,0,0.430622011,1,0.426506013
1953,Wyoming,Mountain,302390.1,0.625,2.976287914,1.322794629,1.653493286,30,48,4,5,9,0.617021263,1,0.568181813,NA,0.568181813
1954,Alabama,East South Central,3143741.8,0.720183486,11.86484208,6.52089176,5.343950321,157,218,205,168,373,0.746114016,0.519999981,0.706122458,0.666666687,0.709251106
1954,Arizona,Mountain,970616.6,0.647727273,6.902828573,3.708982517,3.193846056,57,88,36,31,67,0.684210539,0.416666657,0.67592591,0.777777791,0.666666687
1954,Arkansas,West South Central,1860215.4,0.720930233,6.773409144,4.193062803,2.580346341,93,129,78,48,126,0.723577261,0.666666687,0.720720708,0.666666687,0.72380954
1954,California,Pacific,12638615.4,0.381443299,3.845357934,1.669486675,2.175871259,740,1940,211,275,486,0.383001626,0.345679015,0.37537995,0.328947365,0.377239197
1954,Colorado,Mountain,1496632.2,0.522727273,3.274017491,2.138133872,1.135883619,115,220,32,17,49,0.529953897,0,0.529126227,0.200000003,0.537313461
1954,Connecticut,New England,2218461.6,0.245614035,1.262135887,0.54091538,0.721220507,56,228,12,16,28,0.246636778,0.200000003,0.234234229,0,0.235294119
1954,Delaware,South Atlantic,369367.8,0.408163265,5.143924294,3.519527149,1.624397146,20,49,13,6,19,0.400000006,0.5,0.414634138,0,0.43589744
1954,District of Columbia,South Atlantic,786889.2,0.214285714,9.91245019,3.558315453,6.354134737,18,84,28,50,78,0.241935477,0.13636364,0.307692319,0.285714298,0.311688304
1954,Florida,South Atlantic,3643407,0.495283019,9.386818437,5.242345969,4.144472468,210,424,191,151,342,0.487500012,0.625,0.461883396,0.708333313,0.447867304
1954,Georgia,South Atlantic,3643993.2,0.738562092,13.30957478,7.683878225,5.625696557,226,306,280,205,485,0.737410069,0.75,0.780564249,0.724137902,0.786206901
1954,Idaho,Mountain,620058.6,0.676056338,2.096576033,1.290200636,0.806375397,48,71,8,5,13,0.666666687,1,0.528735638,0.333333343,0.535714269
1954,Illinois,East North Central,8935768.8,0.422145329,4.151853168,2.081522073,2.070331095,366,867,186,185,371,0.411280841,0.444444448,0.396436512,0.545454562,0.390751451
1954,Indiana,East North Central,4225533.6,0.466083151,3.218528424,1.893252014,1.32527641,213,457,80,56,136,0.470982134,0.222222224,0.517495394,0.285714298,0.520522416
1954,Iowa,West North Central,2675658.6,0.455072464,0.971723373,0.485861687,0.485861687,157,345,13,13,26,0.455072463,NA,0.427710831,0,0.42900303
1954,Kansas,West North Central,2014623.8,0.62195122,3.127134704,1.687659999,1.439474705,153,246,34,29,63,0.621399164,0.666666687,0.589430869,0.666666687,0.587499976
1954,Kentucky,East South Central,2982146,0.588235294,7.041908746,4.795204527,2.246704219,170,289,143,67,210,0.591240883,0.533333361,0.637010694,0.857142866,0.625468194
1954,Louisiana,West South Central,2912918.4,0.643243243,8.788437053,5.183804668,3.604632385,119,185,151,105,256,0.670886099,0.481481493,0.690355301,0.653846145,0.69590646
1954,Maine,New England,935970.4,0.5,1.602614784,0.641045913,0.96156887,64,128,6,9,15,0.5,NA,0.482456148,NA,0.482456148
1954,Maryland,South Atlantic,2646076.2,0.398601399,6.046689056,2.909969108,3.136719948,114,286,77,83,160,0.407258064,0.342105269,0.369963378,0.190476194,0.384920627
1954,Massachusetts,New England,4873739.6,0.252659574,0.984870016,0.164145003,0.820725014,95,376,8,40,48,0.254742533,0.200000003,0.220843673,0,0.221945137
1954,Michigan,East North Central,6952337.2,0.427947598,3.293856345,1.582201738,1.711654607,294,687,110,119,229,0.428358197,0.411764711,0.410187662,0.421052635,0.409903705
1954,Minnesota,West North Central,3155035.4,0.419871795,0.950860963,0.412039751,0.538821213,131,312,13,17,30,0.419871807,NA,0.393939406,0.5,0.393220335
1954,Mississippi,East South Central,2178604.8,0.771186441,12.76046027,7.43595167,5.324508603,91,118,162,116,278,0.787234068,0.708333313,0.8046875,0.722222209,0.818181813
1954,Missouri,West North Central,4100717,0.565995526,5.316143494,3.048247416,2.267896078,253,447,125,93,218,0.569794059,0.400000006,0.588235319,0.533333361,0.59002167
1954,Montana,Mountain,624521.2,0.653846154,4.48343467,1.280981334,3.202453335,68,104,8,20,28,0.645833313,0.75,0.74666667,NA,0.74666667
1954,Nebraska,West North Central,1359838,0.528985507,2.279683315,1.176610743,1.103072572,73,138,16,15,31,0.529411793,0.5,0.51111114,1,0.50746268
1954,Nevada,Mountain,210161,0.483333333,10.46816488,5.234082442,5.234082442,29,60,11,11,22,0.483333319,NA,0.587301612,1,0.566666663
1954,New Hampshire,New England,562713.6,0.444444444,0.533130886,0.177710295,0.355420591,32,72,1,2,3,0.444444448,NA,0.371428579,NA,0.371428579
1954,New Jersey,Middle Atlantic,5327910.2,0.246808511,2.346135639,0.656917979,1.68921766,116,470,35,90,125,0.239467844,0.421052635,0.234883726,0.25,0.234449759
1954,New Mexico,Mountain,789121.4,0.71875,4.942205344,1.774124995,3.168080349,46,64,14,25,39,0.709677398,1,0.580645144,0.5,0.586206913
1954,New York,Middle Atlantic,15611036.8,0.235920852,2.876170275,0.69181824,2.184352035,310,1314,108,341,449,0.438880712,0.342857152,0.228996277,0.21875,0.229246005
1954,North Carolina,South Atlantic,4259619.4,0.701408451,8.639269508,5.892545235,2.746724273,249,355,251,117,368,0.710610926,0.636363626,0.706060588,0.764705896,0.695945919
1954,North Dakota,West North Central,624760,0.618181818,0.480184391,0.160061464,0.320122927,34,55,1,2,3,0.607843161,0.75,0.367346942,1,0.354166657
1954,Ohio,East North Central,8650535,0.412681913,3.444873641,1.803356671,1.64151697,397,962,156,142,298,0.406652361,0.600000024,0.440545797,0.460000008,0.440451741
1954,Oklahoma,West South Central,2271324.2,0.664596273,4.622853928,2.949821078,1.67303285,107,161,67,38,105,0.666666687,0.625,0.651162803,0.538461566,0.658415854
1954,Oregon,Pacific,1620279.4,0.519685039,2.036685772,1.357790514,0.678895257,132,254,22,11,33,0.52589643,0,0.482071728,0,0.485943764
1954,Pennsylvania,Middle Atlantic,10826553.6,0.366733467,2.891040044,1.274643853,1.616396191,366,998,138,175,313,0.371101856,0.25,0.407265782,0.392857134,0.407662094
1954,Rhode Island,New England,818932.8,0.26,1.343211555,0.122110141,1.221101414,13,50,1,10,11,0.25999999,NA,0.140350878,NA,0.140350878
1954,South Carolina,South Atlantic,2223253.8,0.764705882,9.670510852,6.117160353,3.553350499,104,136,136,79,215,0.789473712,0.636363626,0.775862098,0.75,0.778481007
1954,South Dakota,West North Central,663849.6,0.492753623,1.506365297,0.903819178,0.602546119,34,69,6,4,10,0.492753625,NA,0.600000024,0,0.619047642
1954,Tennessee,East South Central,3401866.4,0.647058824,8.759897214,5.555773736,3.204123478,176,272,189,109,298,0.6484375,0.625,0.669172943,0.666666687,0.669291317
1954,Texas,West South Central,8458587.2,0.666666667,8.488415181,5.142702791,3.34571239,478,717,435,283,718,0.666184962,0.680000007,0.665359497,0.731707335,0.661602199
1954,Utah,Mountain,769568,0.596491228,2.079088528,1.29943033,0.779658198,34,57,10,6,16,0.618181825,0,0.528571427,0,0.536231875
1954,Vermont,New England,382600.6,0.535211268,1.568215,1.306845833,0.261369167,38,71,5,1,6,0.535211265,NA,0.620000005,NA,0.620000005
1954,Virginia,South Atlantic,3577987.6,0.67115903,8.775882845,4.891017509,3.884865336,249,371,175,139,314,0.665680468,0.727272749,0.626794279,0.540540516,0.635170579
1954,Washington,Pacific,2568663.4,0.390070922,3.309113993,1.440437856,1.868676137,165,423,37,48,85,0.387804866,0.461538464,0.448863626,0.444444448,0.448979586
